id,metadata_id,expected_dataset,insight_part_1,insight_part_2,insight_part_3,created_at,updated_at,updated_at_2,updated_at_3,irr_flag,rejection_reason
d8b989b0-e9fc-4107-b12d-41d208bfcba5,a01c1776-b950-4afc-b2c3-60f25443f9d2,FALSE,,,,2026-02-05 18:56:01.633616+00,2026-04-06 13:54:38.889+00,,,FALSE,incorrect_dataset
d8d551f9-3a5f-4a14-a6e9-5b96cafa6c80,c2160ab3-105d-42e9-b382-68d2627fd16d,FALSE,,,,2026-03-22 12:50:16.809892+00,2026-04-06 15:27:25.671+00,,,FALSE,incorrect_dataset
d98bae3f-d5f8-49d7-bdfc-3cbc71304b64,d37e3877-b992-4d6d-ad88-5b1bc8cb97ac,FALSE,,,,2026-03-22 12:51:11.967644+00,2026-04-06 15:31:24.866+00,,,FALSE,incorrect_dataset
dafbb70f-7f70-4fc0-b0ad-fc2d83980bf6,46457fee-1835-4530-a7f6-8e0b3761c67a,FALSE,,,,2026-03-21 17:16:48.379729+00,2026-04-06 14:27:49.525+00,,,FALSE,learning_template
dbed06fd-f4a5-4271-b6e1-cd2e026a1637,aeeb6563-85e7-4b78-9e11-4b825ff7c072,FALSE,,,,2026-03-30 18:33:23.584571+00,2026-04-06 15:34:51.417+00,,,FALSE,incorrect_dataset
dc09d834-178b-48e2-990d-94464475d0fa,a3e6d04a-444c-46d2-8d46-9ee057933a80,TRUE,"Chart 1: Scoreboard Overview
L2: The highest orders are contributed by the consumer segment at 2,586 orders, followed by corporate with 1,514 orders, and the lowest is the home office segment at 909 orders.
L3: The order distribution shows a clear dominance of the Consumer segment with a significant gap toward other segments.
L4: This segmentation contribution is healthy, where the consumer takes all the higher order quantity, followed by the corporate level, and the lowest of the home office, which would take only a small quantity of orders.

Chart 2: Region Summary
L2: The west region is dominating the sales at 1,611 orders, followed by the East at 1,401 orders, the Central at 1,175, and the South with 822 orders.
L3: The order distribution shows a clear dominance of the two regions of West and East, with significant gaps in the Central and South areas.
L4: The dominance of the West region indicates the higher population in the US state of California, while the East is condensed with many populated states, cumulating the total orders.

Chart 3: Customers by # Orders Placed Summary
L2: There are 134 customers who each placed 5 orders in a year, followed by 116 customers who each placed 7 orders.
L3: This pattern may suggest a normal distribution with slight right skew, suggesting customers may have repeated orders throughout the year.
L4: The highest orders were in the range of 4 to 9 orders, reflecting the customers' loyalty, while the other should be analyzed using analytical tools to support targeting for campaign planning or bundling strategy.

Chart 4: Ship Mode Summary
L2: The highest shipping method is using standard class at 2,994 orders, while the lowest is the same day at 264.
L3: The order distribution shows a clear dominance of the standard class shipping with a significant gap toward other shipping modes.
L4: This distribution of shipping modes is normal, with people preferring cheaper delivery to faster shipping times.

Chart 5: Monthly Orders Details
L2: The highest orders occurred in November 2019 at around 250 orders.
L3: The yearly trend over four years shows that the orders are increasing each year, while the monthly trends suggest the same patterns in each year, where orders are surging starting from September throughout the end of the year.
L4: The yearly increase may suggest inflation, while the monthly trend is always increasing from September, suggesting holiday season demands.

Chart 6: Orders by Sub Category Details
L2: Binders have the highest orders at 1,316, followed by papers at 1,191, with the lowest being Copiers at 68. 
L3: From the Category colors, we can see that the grey Office Supplies legend dominates the orders.
L4: These two highest-order placements suggest high sales volume due to low per-unit price, with patterns similar to those of other sub-categories of office supplies.","Chart 1: Segment 
L2: Consumer is 2,586, Corporate is 1,514, and Home Office is 909. 
L3: Orders appear to be heavily concentrated in consumer segment with a clear gap with corporate and home office.
L4: The strong concentration in consumer segment suggest the business may be rely more on retail than institutional buyer, this could reflect that the products more fit on everyday purposes than procurement cycles.

Chart 2: Region 
L2: West is 1,611, East is 1,401, Central is 1,175, and South is 822. 
L3: the West and the East form the main concentration of orders, while central at the centre, and the south lower than the rest.
L4: the concentration on west and east could reflect product-fit, better penetration, or dominance in the regions.

Chart 3: Customers by Orders Placed
L2: 5 orders placed is the highest with 134 customers. 
L3: the distribution is concentrated in the middle, it peaks on 5-7, then tapering off.
L4: within years on the data (4 years) and the peak is on the middle, we can assume that the customer base may be driven more by occasional repeat buyers than by loyal heavy purchasers, indicating an opportunity to strengthen retention strategies.

Chart 4: Ship Mode
L2: first class is 787, same day is 264, second class is 964, and standard class is 2,994.
L3: standard class dominates the shipping mode by a wide margin, while first and second class sit in the centre and the same day way much in the low.
L4: The clear dominance of Standard Class suggests customers may be relatively price-sensitive.

Chart 5: Monthly Orders
L2: Ranging from 2016 to 2019, almost every month in every year, the number of the later year is more than the earlier.
L3: Orders are generally rising over months while over years it shares a seasonal pattern.
L4: the seasonal pattern, spike and dip, should be indicate the urgency to do an alignment for staffing, inventory, etc.

Chart 6: Orders by Sub Category
L2: Binders in Office Supplies is the highest order with 1,316 orders and Copiers in Technology with 68 orders is the lowest.
L3: Order volume is unevenly distributed across sub-categories, with a few categories standing out clearly above the rest.
L4: the wide disparity over the subcategory suggesting that some product has a strong market fit but also revealing some weak market fit product that need to be reviewed or repositioned.","Chart 1: Segment Summary
L2: Consumer count is 2,586, Corporate is 1,514, and Home Office is 909.
L3: Consumer clearly dominates with 2,586 records, followed by Corporate at 1,514, while Home Office is the smallest at 909, showing demand is more concentrated in consumer customers than business segments.
L4: The larger Consumer segment suggests the business may depend more on individual demand than institutional buying, reflecting strong mass-market reach but potentially less revenue stability than a more balanced business customer mix.

Chart 2: Region Summary
L2: West orders count is the biggest with 1,611, East is 1,401, Central is 1,175, and South is 822.
L3: West has the highest count at 1,611, followed by East and Central, while South is clearly the smallest at 822, showing activity is concentrated more in the western and eastern regions.
L4: Concentration in West and East suggests stronger market presence, customer density, and commercial access there, while the smaller South share may indicate an underpenetrated market with room for regional expansion.

Chart 3: Customer by # Orders Placed Summary
L2: Customer number 5 is the biggest with 134 orders placed.
L3: Customer count rises from low order frequency to a peak at 5 orders, remains high through 7 orders, then declines toward higher order counts, showing most customers place a middle range number of orders.
L4: The concentration around 4 to 7 orders suggests a stable base of moderately repeat customers, indicating healthy retention but also an opportunity to convert this middle segment into high value buyers.

Chart 4: Ship Mode Summary
L2: Standard Class is the biggest with 2,994 orders, followed by Second Class with 964, First Class with 787, and Same Day with 264.
L3: Standard Class dominates with 2,994 shipments, far exceeding Second Class (964), First Class (787), and Same Day (264), indicating shipping activity is heavily concentrated in the slowest delivery mode.
L4: The dominance of Standard Class suggests customers are likely more cost-sensitive and rely on routine, cost-efficient purchasing rather than urgent delivery, making Standard Class efficiency important for profitability.

Chart 5: Monthly Orders Details
L2: 2019 has the biggest monthly orders compared with 2018, 2017, and 2016.
L3: Across all four years, monthly orders were moderate from January to August, rose sharply in September, dipped in October, and rebounded strongly in November, with 2019 consistently recording the highest order levels and largest peak.
L4: The recurring September to November surge suggests a strong late-year demand cycle, possibly driven by budget spending, promotions, or holiday purchasing. The higher 2019 level may also indicate stronger market traction or more effective programs over year

Chart 6: Orders by SubCategory Details
L2: Binders is the biggest subcategory with 1,316 orders and Copiers is the lowest with 63.
L3: Order volume is dominated by Office Supplies, especially Binders (1,316) and Paper (1,191), while Furniture shows mid-range demand and Technology is uneven, with strong orders for Phones (814) and Accessories (718) but much lower volumes for Copiers (68) and Machines (112).
L4: The dominance of Binders and Paper, along with strong volume in other Office Supplies, suggests order activity may be driven by routine replenishment rather than infrequent purchases, indicating demand is more consistent in operational items than in Furniture or parts of Technology.",2026-04-08 21:55:18.042798+00,2026-04-29 10:48:27.921+00,2026-04-25 20:32:32.618+00,2026-04-25 06:04:55.921+00,TRUE,
dcd1dfb5-5f0e-45ef-9469-2259ead3822b,2079f54b-9040-4391-95cf-d215dabce43c,TRUE,"Chart 1: Scoreboard Overview
L2: Sales are $733.2K (+20.4% vs PY), profit is $93.4K (+14.2% vs PY), orders are 1,687 (+28.3% vs PY), and customer numbers are 693 (+8.6% vs PY).
L3: Overall, every indicator shows a higher performance than the previous year, with the trend in 2023 showing an increase in sales, orders, and customers together towards the end of the year, but with the profit at its highest peak in March, dropping in April, and increasing steadily afterward.
L4: The lower profit rate at the end of the year may suggest a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 2: Sales by State
L2: The blue color and larger bubbles show California as the highest sales compared to other states.
L3: Coastal areas have the overall higher sales than in the middle cluster, with the west dominated by a single location, while the east is dominated by several locations.
L4: This finding may be because the coastal areas have higher population numbers compared to the middle, or the distribution infrastructure and sales coverage that need to be investigated further.

Chart 3: Sales by Region
L2: The West region has the highest sales at $250.1K with an increase of 33.4% compare to the prior year.
L3: The Central region has a slightly lower sales performance compared to the previous year, while the other regions have successfully surpassed it, with the West region showing a clear dominance of sales distribution with a significant gap toward others.
L4: This may suggest the need for a different sales strategy and approach to keep up the performance of the central areas.

Chart 4: Sales by Segment
L2: The consumer segment has the highest sales at $331.9K, followed by Corporate and Home Office.
L3: Overall, all segments successfully surpassed their previous year's sales, with the Consumer segment showing a clear dominance of sales distribution with a significant gap toward others.
L4: The comparison to the prior year suggests the same pattern over these three segments, but with the home office showing a significant growth over the previous year, reflecting a successful sales strategy in this segment.

Chart 5: Sales by Category
L2: The highest sales by category are Technology at $271.73K.
L3: Overall, all categories successfully surpassed their previous year's sales, with the Technology category showing a clear dominance of sales distribution with a significant gap toward others.
L4: Technology surpassing office supplies may suggest that the higher unit price surpasses the sales with the quantity.

Chart 6: Sales by Top 10 Sub-Category
L2: Phones led the sub-categories in sales at $105.3K.
L3: While all sub-categories' sales surpassed the previous year's sales, Machines' sales are the only exception, which is lower than the prior year.
L4: We can see from this year's sales that the phone is the product with the best sales performance, while last year Chairs were expected to be the best, but this year their performance has dropped to rank two, suggesting different customer needs this year.
",,,2026-04-07 10:34:08.86263+00,2026-04-29 10:34:02.802+00,,,FALSE,
de517a74-1e39-4684-8905-b68353f49b8d,5cf1c654-7e3e-4bbe-8254-bdcb1aa69d3c,FALSE,,,,2026-03-31 18:47:34.778663+00,2026-04-06 15:36:12.585+00,,,FALSE,require_interaction
dedab5fe-ce20-40ea-a788-7898b6135000,351ad4e8-bf4e-4e9a-bb13-8d194c0d1644,FALSE,,,,2026-03-21 17:15:01.955466+00,2026-04-06 14:24:46.673+00,,,FALSE,incorrect_dataset
dee605e8-5e59-4884-a6ea-92c87431d142,f1a73df5-6495-4500-9d61-10d680df4881,FALSE,,,,2026-03-22 12:49:19.498472+00,2026-04-06 15:25:28.481+00,,,FALSE,learning_template
e08b1841-d016-4152-b5a9-bfbd33538ad5,52d261de-2b94-40fa-b022-81937a620dca,FALSE,,,,2026-03-22 12:52:51.442671+00,2026-04-06 15:33:10.495+00,,,FALSE,unlabelled_graphs
e1e6780d-5e30-4903-a312-0c9f1218f38d,50264896-d606-4aea-a0d5-39ea615dacaf,FALSE,,,,2026-04-08 20:30:14.351476+00,2026-04-08 20:30:14.203+00,,,FALSE,unlabelled_graphs
e225db4f-8794-4c22-9484-a393457584e5,10f30eee-637a-4392-9e08-9ffa46e7ce92,FALSE,,,,2026-03-21 17:17:54.453616+00,2026-04-06 14:46:59.234+00,,,FALSE,require_interaction
e421e4cf-ba35-4ef5-a962-2ae7e7211917,9d09171f-8e46-418c-b889-d2c8fa355d68,FALSE,,,,2026-03-31 18:47:07.605102+00,2026-04-06 15:35:43.152+00,,,FALSE,unlabelled_graphs
e59cf510-2310-453a-a325-e2650b8336fd,d0571186-1352-4c3f-bc81-be07f457ee2b,FALSE,,,,2026-03-30 18:33:41.527459+00,2026-04-06 15:35:00.402+00,,,FALSE,incorrect_dataset
e637eb4a-49a3-4ae6-b0f0-bdaa34f30bb1,c93f9423-a0ba-4f84-aa77-d6ae84072d82,FALSE,,,,2026-03-22 11:43:02.361534+00,2026-04-08 19:56:54.925+00,,,FALSE,incorrect_dataset
e656dc1d-d387-4ea6-b863-5628de7c58cb,49a6a02a-8e16-4159-a6a8-d5c8899616e5,FALSE,,,,2026-03-22 12:47:40.685148+00,2026-04-06 15:23:26.344+00,,,FALSE,unlabelled_graphs
e6f47de9-6499-4943-9ea5-8a33b2f2d36a,ee87f028-0bf2-4c03-81c5-6b974a4cfcb5,TRUE,"Chart 1: Scoreboard Overview
L2: Sales are $60.7K, profit is $15.0K, total orders are 245, and total customers are 118.
L3: All the indicators perform higher compared to the previous year, and from the trend, we can see an increase in sales, orders, and customers towards the end of the year, while profit is highest early in the year and increases afterward.
L4: The lower profit rate at the end of the year may suggest a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 2: Sales Overtime
L2: The highest sales are in November, around 100K, while the highest profit is in March.
L3: Sales appear to fluctuate with an overall upward trend toward the end of the year, while profit is at its highest peak in March and stabilizes until the end of the year.
L4: The lower profit rate at the end of the year may suggest a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 3: Sales by Product Category
L2: The highest sales by product category is Technology at $33.4K with 55.0% share.
L3: The sales distribution shows a clear dominance of the Technology category with a significant gap toward others.
L4: Technology surpassing office supplies may suggest that the higher unit price surpasses the sales with the quantity.

Chart 4: Sales by Subcategory
L2: Copiers are the highest sales by sub-category at $21.3K. 
L3: NOT APPLICABLE
L4: Copiers show clear dominance in the sub-category, with a significant gap over others, suggesting strong demand for this product.

Chart 5: Customer Data Breakdown
L2: Raymond Buch from Ohio is the customer with the highest sales of $14.2K, profitting from him at $6.8K, and a profit ratio of 47.7%
L3: NOT APPLICABLE
L4: As the number one customer, Raymond Buch has slightly higher sales than other customers, indicating a highly uniform or homogeneous top-tier client base. ",,,2026-04-27 17:34:51.040459+00,2026-04-27 17:34:50.132+00,,,FALSE,
e722c13a-0beb-4680-8d23-ae0c4f8496d1,69cc180e-7000-4c52-a837-34e286c96583,FALSE,,,,2026-03-22 12:09:10.325039+00,2026-04-06 15:11:08.527+00,,,FALSE,unlabelled_graphs
e743f36f-e3b6-49b6-85a2-c678e553d8a1,d6292274-531d-4f96-9601-f306fd9c63a9,TRUE,"Chart 1: Scoreboard Overview
L2: Total sales of $2,327K with an average of $228.23 per transaction from a total of 804 customers and a total of 1,862 products.
L3: NOT APPLICABLE
L4: An average of $228.23 across 804 customers suggests a mid-market customer profile, where each individual transaction value is enough to warrant targeted account-level retention strategies.

Chart 2: Sales By Location
L2: California has the highest sales among the states at $458K.
L3: Coastal areas have the overall higher sales than in the middle cluster, with the west dominated by a single location, while the east is dominated by several locations.
L4: This finding may be because the coastal areas have higher population numbers compared to the middle, or the distribution infrastructure and sales coverage that need to be investigated further.

Chart 3: Sales By Sub-Category
L2: Chairs have the highest sales by sub-category at $336K, followed by phones at $332K, and the lowest sales are in Fasteners at $9K.
L3: The sales distribution shows a clear dominance of both Chairs and Phones, with significant gaps toward others.
L4: These two highest sales of sub-categories may result from the higher unit price rather than the lower sales, like fasteners, which would be cheaper in price and rely on quantity sales.

Chart 4: Sales By Date
L2: The highest sales happened in November 2022 at $118K, while the lowest was in early 2019 at $5K.
L3: The trend suggests that each year the sales are getting higher, with the end of each year showing a pattern of increased sales.
L4: This sales trend may reflect the inflation in each year and the holiday season sales at the end of the year, where people were buying stuff before the end of the year.","Chart 1: Scoreboard Overview
L2: Total customers are 804, total products are 1,862, total sales are $2,327K, and average sales are $228.23.
L3: NOT APPLICABLE
L4: The combination of a broad customer base, a large product catalog, and high total sales suggests the business operates at substantial scale.

Chart 2: Sales By Location
L2: With sales across locations ranging between $1K and $458K, the top 3 locations are California ($458K), New York ($311K), and Texas ($170K).
L3: ales appear concentrated in a few leading locations, with California standing clearly ahead, New York following at a lower level, and a noticeable drop after the top states while many other locations remain much lighter.
L4: This geographic concentration may indicate that the business depends heavily on a small number of strong markets, suggesting that established large states provide the core revenue base while many other locations contribute more thinly.

Chart 3: Sales By Sub-Category
L2: The first sub-category on the bar chart is Accessories, at $167K (7.2%).
L3: Sales are unevenly distributed across sub-categories, with a few bars such as Chairs and Phones standing noticeably taller than the rest, while many smaller sub-categories contribute only a limited share.
L4: This pattern suggests that overall revenue is concentrated in a relatively small set of product lines, indicating where the business likely has the strongest market demand and where assortment priorities may have the greatest influence on total sales performance.

Chart 4: Sales By Date
L2: The lowest sales figure is $5K and the highest sales figure is $118K.
L3: Sales fluctuate substantially over time, with repeated rises and dips but a general tendency toward stronger peaks later in the series, culminating in the highest level near the end of the period.
L4: This pattern may indicate a business with recurring seasonality and strengthening later-period demand, suggesting that sales performance is influenced by cyclical peaks rather than a perfectly steady upward path.","Chart 1: Scoreboard Overview
L2: Total Customer are 804, total products is 1,862, Sales is 2,327K and average Sales is 228.23
L3: NOT APPLICABLE
L4: The combination of a relatively broad product (1,862 products) with 804 customers and average sales of $228.23 suggests the business may be operating on assortment variety and mid-sized transactions rather than a small number of high-ticket purchases, which could indicate that future growth will depend more on improving product mix, discount and repeat buying efficiency

Chart 2 : Sales by Location
L2: The highest sales is located in California with sales of 458K and the lowest is Virginia with 71K
L3: Sales are heavily concentrated in a small number of states, with California (458K) and New York (311K) clearly dominating, Texas standing out as the strongest non-coastal market, and most other states showing comparatively low sales.
L4: The strong concentration of sales in California and New York, with a sharp drop after the top few states, suggests demand is likely focused in economically large markets with stronger customer reach and purchasing power, which may indicate both successful penetration in major hubs and a potential overreliance on a limited set of geographies for revenue growth, especially on central region.  

Chart 3 : Sales by Sub-Category
L2: Chairs outsold other sub-category products with 336K, followed by Phones with 332K
L3: Sales are concentrated in a handful of sub-categories, with Chairs (336K) and Phones (332K) leading, followed by Storage (225K), Tables (208K), and Binders (207K), while Fasteners (9K), Labels (13K), and Envelopes (17K) contribute only marginally
L4: Sales concentration in Chairs and Phones, with Storage, Tables, and binders while several smaller sub categories contribute very little, suggests the business may be driven by a handful of office products, which could indicate that growth and profitability will depend more on optimizing these dominant categories than treating all sub-categories as equally strategic

Chart 4 : Sales by Date
L2: The highest sales by date is 118K
L3: Sales follow a volatile but overall upward trajectory, rising from about $5K at the start of 2019 to a peak around  $118K near the end of 2022
L4: The overall upward but volatile sales trajectory, ending at its highest level in late 2022, suggests the business may be expanding over time while still being influenced by seasonal demand, which could reflect healthy growth momentum but also indicate that performance is not yet fully stable each year",2026-03-22 12:19:28.704568+00,2026-04-29 10:21:39.286+00,2026-04-25 21:57:30.325+00,2026-04-25 05:03:08.462+00,TRUE,
e7f2183c-c507-421f-8116-c74949214e91,52c77641-e8d4-490e-a1f5-24dc72d41fdd,FALSE,,,,2026-03-31 18:47:15.652093+00,2026-04-06 15:35:58.015+00,,,FALSE,incorrect_dataset
e84d8f96-478d-482b-9774-10658de80e11,02ed6cc4-8e25-4e23-b9ea-89510ba0f042,FALSE,,,,2026-04-07 10:24:50.161773+00,2026-04-07 10:24:49.903+00,,,FALSE,incorrect_dataset
eb0d3f70-34b6-4f98-a067-72e572b636b1,03ee7dec-81aa-4d2c-8848-22a0b49059ec,FALSE,,,,2026-03-22 12:45:01.875744+00,2026-04-06 15:21:27.844+00,,,FALSE,only_one_chart
eba48669-e3dc-43c3-b37c-59fe61dfface,0f14796b-d843-4123-bd62-391f16cae229,TRUE,"Chart 1: Scoreboard Overview
L2: Sales are about $733.2K (+20.36% vs PY), profit is $93.4K (+14.24% vs PY), profit ratio is 11.6% (-0.11% vs PY), and quantity is 12.5K (+26.83% vs PY).
L3: Overall, the trend shows an increase compared to the prior year, except for the profit ratio, which decreases 0.11%.
L4: The lower profit ratio this year may suggest a different sales strategy 
where sales are pushed higher with a smaller profit margin.

Chart 2: Sales Comparison by Month
L2: The highest sales peak in November with around 100K. 
L3: The trend shows that the sales are at their lowest and lower than the prior year in the first semester, while at their highest in the second semester, with December dipping lower than the previous sales performance.
L4: This year's performance suggests a higher demand in the holiday season towards the end of the year, but with lower performance in December.

Chart 3: Sales Comparison by State
L2: The highest sales are in California state at 146.4 K, accumulating the West region with around 200K.
L3: Overall, the sales performance is higher than the prior year, except for the Central region, which is slightly lower, and the West region dominates the sales.
L4: The dependency of the West area, especially with California, with the highest sales, may suggest the need to identify a different penetration in other areas.

Chart 4: Sales Comparison by Segment
L2: The highest sales by segment are in the Consumer segment at 331.9K.
L3: The trend shows that the Home Office and Corporate segments have a similar pattern, where they increase toward the end of the year and dip in December.
L4: This pattern is in line with previous analysis, where demand drops in December while the Consumer remains high; the Home Office and Corporate may suggest a combination of seasonal business slowdowns, employee vacations, and strategic financial decisions.

Chart 5: Sales Comparison by Category
L2: The highest sales by category are Technology at $271.73K.
L3: The trend for each category shows a similar pattern where it would increase toward the end of the year and dip in the last month of December.
L4: Technology surpassing office supplies may suggest that higher unit prices outweigh sales volume.",,,2026-04-27 08:37:04.018929+00,2026-04-29 10:50:52.96+00,,,FALSE,
ecbe3889-009e-48c6-8f21-c20058d7ede9,944fcc3d-ea10-495c-aa0e-e8fc510cf7c4,TRUE,"Chart 1: Scoreboard Overview
L2: Total sales are £745.6K (+21.4% YoY), total profit is £95.9K (+16.0% YoY), total orders are 1.7K (+28.6% YoY), and profit ratio is 12.9% (-4.4% YoY).
L3: Overall, the trend shows an increase in sales and orders towards the end of the year, while profit is highest early in the year and increases afterward.
L4: The lower profit and ratio at the end of the year may suggest a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 2: Sales by Region
L2: The highest sales are in the West region at £258.2K with an increase of 37%.
L3: The sales trend of West, East, and South are surpassing the prior year's sales, while the Central has lower sales compared to the previous year.
L4: West and East region sales may be driven by population, while the central region may require a different sales strategy to boost performance.

Chart 3: Sales by State
L2: California leads the sales by £457.7K, while New York, Texas, Washington, and Pennsylvania follow with progressively smaller yet still substantial figures.
L3: A small group of states contributes a disproportionate share of total sales, with coastal and large‑population states dominating the top five.
L4: This geographic condition suggests that a different expansion into mid-tier states than the coastal areas could be the next growth target.

Chart 4: Sales by Segment
L2: The highest sales by segment are in the Consumer segment at £334.9K with an increase of 12%.
L3: The sales distribution shows a clear dominance of the Consumer segment with a significant gap toward other segments.
L4: Overall, each segment shows a good sales performance compared to the prior year, indicating a higher demand in all segments this year.

Chart 5: Sales by Category
L2: The highest sales by category are Technology at £272.4K with an increase of 20%.
L3: The sales distribution shows a dominance of the Technology category with a slight gap toward other categories.
L4: Technology surpassing office supplies may suggest that the higher unit price surpasses the sales with the quantity.

Chart 6: Sales by Sub-Category
L2: Phones led the sales in the sub-category, followed by Chairs.
L3: Overall, the trend shows sales were increasing toward the end of the year, with the only exception being Copiers, which had the highest sales in March.
L4: These patterns show the over-reliance of sales on the holiday season, suggesting the need for a different sales strategy throughout the year.",,,2026-04-27 21:53:09.086305+00,2026-04-29 11:13:47.674+00,,,FALSE,
ed063f8a-d680-46c9-b51f-2cc8afbf550c,f05e56d2-fb5e-4cce-aa7a-b995d645ecef,FALSE,,,,2026-04-28 12:12:06.285313+00,2026-04-28 12:12:06.121+00,,,FALSE,incorrect_dataset
ed6255a2-4dbf-4ff7-8c27-0e49b0cadc32,9b43d0a2-2cca-4d99-bf6c-98e87a497a7d,FALSE,,,,2026-03-22 12:10:09.443529+00,2026-04-08 19:53:33.955+00,,,FALSE,scraper_failure
edc1a8f2-1d71-4cbb-8435-1d5cfc1df333,01625d03-aa0c-412a-9197-5e5d59a879ed,FALSE,,,,2026-03-22 12:52:09.504676+00,2026-04-06 15:32:23.755+00,,,FALSE,incorrect_dataset
ee28d5bc-cde0-407a-a4d6-a2c315384bdf,eca22c25-da6f-4918-8def-fd8358e817bb,FALSE,"Even though there are multiple charts, they would be treated as a single Scoreboard Overview chart by VLMs and therefore excluded.",,,2026-04-07 10:30:46.589016+00,2026-05-24 08:13:04.507+00,,,FALSE,only_one_chart
efbaeccf-0f92-48eb-878c-c9caa74d089a,a44efaff-1a73-48f9-a59a-8771a5532712,TRUE,"Chart 1: Scoreboard Overview
L2: Sales are $745.57K (+21.4% vs PY), profit is $95.93K (+16.0% vs PY), quantity is 12,737 (+27.1% vs PY), and the number of customers is 3,379 (+28.3% vs PY).
L3: Overall, the trend shows an increase in sales, quantity, and customers towards the end of the year, while profit is highest early in the year and increases afterward.
L4: The lower profit rate at the end of the year may suggest a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 2: Sales by Monthly
L2: Out of the monthly sales, the highest peak was in November.
L3: Overall, early-year sales are underperforming, while at the start of the second semester, we see an uptrend through the end of the year, but dipped in December.
L4: This year's performance suggests a higher demand in the holiday season towards the end of the year, but with lower performance in December.

Chart 3: Sales | by Top 5 State
L2: California leads the sales by 146,388, while New York, Washington, Texas, and Pennsylvania follow with progressively smaller yet still substantial figures.
L3: A small group of states contributes a disproportionate share of total sales, with coastal and large‑population states dominating the top five.
L4: This geographic condition suggests that a different expansion into mid-tier states than the coastal areas could be the next growth target.

Chart 4: Sales | by KPI
L2: Sales this year reached 745,568, or 93.20% of the annual target of 800,000.
L3: NOT APPLICABLE
L4: The over-reliance on the end-of-the-year sales may be one of the reasons they did not manage to reach the sales target, suggesting the need for a sales strategy that could increase sales throughout the year.

Chart 5: Sales | by Ship Mode
L2: The highest shipping method is using standard class, which made $405,798 sales, up 8.2%.
L3: The ship mode distribution shows a clear dominance of the standard class shipping with a significant gap toward other shipping modes.
L4: This distribution of shipping modes is normal, with people preferring cheaper delivery to faster shipping times.

Chart 6: Sales | by Top 5 Customer List
L2: The first highest sales by customer is Raymond Buch at 14,203.
L3: NOT APPLICABLE
L4: As the number one customer, Raymond Buch has slightly higher sales than other customers, indicating a highly uniform or homogeneous top-tier client base. 

Chart 7: Sales | by Category & Segment Pie Chart & Segment
L2: The highest sales contributor by category is Technology at 36.54%, and by segment is Consumer by 44.92%.
L3: Each category shows a similar distribution towards the sales, while the sales distribution in the segment shows a dominance of the Consumer segment with a clear gap towards other segments.
L4: This segmentation shows where businesses have to focus and increase their sales toward other lower shares of sales.

Chart 8: Sales | by Top 5 Sub-Category Bar Chart
L2: Binders led the sales at 73,651 with an increase of 42.8%, followed by accessories, appliances, bookcases, and art.
L3: Overall, the top 5 sub-category products have all managed to surpass the previous year's sales performance.
L4: These types of products may indicate that sales are driven more by volume than by a higher per-unit price.",,,2026-04-28 10:12:41.133642+00,2026-04-29 11:27:34.582+00,,,FALSE,
f024e2dc-d1fb-4bfd-b571-25a63dab7bc5,0f97d7bd-5844-4585-a428-a4ade4e4fd04,FALSE,,,,2026-03-22 12:23:49.676295+00,2026-04-06 15:19:33.705+00,,,FALSE,incorrect_dataset
